Left,Center,Right,Product,Group (3x4)
'000100000000,'001001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'001001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'001001111110,'000000000010,'000000000010,Idempotent
'000000000001,'001001111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'001001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'001001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'001001111110,'000000000001,'000000000000,Nilpotent
'100000000000,'101001111110,'100000000000,'100000000000,Idempotent
'010000000000,'101001111110,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'101001111110,'100000000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'100000000000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'010000000000,'000000000000,Nilpotent
'000001000000,'101001111110,'010000000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'101001111110,'001000000000,'001000000000,Idempotent
'000001000000,'101001111110,'001000000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'001000000000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'101001111110,'000100000000,'000100000000,Idempotent
'000001000000,'101001111110,'000100000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000100000000,'000000000000,Regular Zero Divisor
'100000000000,'101001111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'101001111110,'000010000000,'000000000000,Nilpotent
'000001000000,'101001111110,'000010000000,'000000000000,Regular Zero Divisor
'000000001000,'101001111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'101001111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'000001000000,'000000000000,Regular Zero Divisor
'000010000000,'101001111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'101001111110,'000001000000,'000000000000,Nilpotent
'000000001000,'101001111110,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000001000000,'000000000000,Regular Zero Divisor
'100000000000,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'000010000000,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'101001111110,'000000100000,'000000100000,Idempotent
'000000001000,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000000100000,'000000000000,Regular Zero Divisor
'100000000000,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'010000000000,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'000010000000,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'101001111110,'000000010000,'000000010000,Idempotent
'000000001000,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000000010000,'000000000000,Regular Zero Divisor
'000100000000,'101001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'101001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'101001111110,'000000001000,'000000001000,Idempotent
'000000000001,'101001111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'101001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'101001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'101001111110,'000000000100,'000000000100,Idempotent
'000000000001,'101001111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'101001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'101001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'101001111110,'000000000010,'000000000010,Idempotent
'000000000001,'101001111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'101001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'101001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'101001111110,'000000000001,'000000000000,Nilpotent
'100000000000,'011001111110,'100000000000,'000000000000,Nilpotent
'010000000000,'011001111110,'100000000000,'000000000000,Regular Zero Divisor
'000010000000,'011001111110,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'011001111110,'100000000000,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'100000000000,'000000000000,Regular Zero Divisor
'100000000000,'011001111110,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'010000000000,'000000000000,Nilpotent
'000010000000,'011001111110,'010000000000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'011001111110,'010000000000,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'010000000000,'000000000000,Regular Zero Divisor
'100000000000,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'011001111110,'001000000000,'001000000000,Idempotent
'000010000000,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'001000000000,'000000000000,Regular Zero Divisor
'100000000000,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'011001111110,'000100000000,'000100000000,Idempotent
'000010000000,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'000000001000,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'000100000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'011001111110,'000010000000,'000010000000,Idempotent
'000001000000,'011001111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'000001000000,'000000000000,Nilpotent
'000000000100,'011001111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'011001111110,'000000100000,'000000100000,Idempotent
'000000000100,'011001111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'011001111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'011001111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'011001111110,'000000010000,'000000010000,Idempotent
'000000000100,'011001111110,'000000010000,'000000000000,Regular Zero Divisor
'000100000000,'011001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'011001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'011001111110,'000000001000,'000000001000,Idempotent
'000000000001,'011001111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'011001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'011001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'011001111110,'000000000100,'000000000100,Idempotent
'000000000001,'011001111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'011001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'011001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'011001111110,'000000000010,'000000000010,Idempotent
'000000000001,'011001111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'011001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'011001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'011001111110,'000000000001,'000000000000,Nilpotent
'100000000000,'111001111110,'100000000000,'100000000000,Idempotent
'010000000000,'111001111110,'100000000000,'000000000000,Regular Zero Divisor
'000001000000,'111001111110,'100000000000,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'100000000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'010000000000,'000000000000,Nilpotent
'000001000000,'111001111110,'010000000000,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'111001111110,'001000000000,'001000000000,Idempotent
'000001000000,'111001111110,'001000000000,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'001000000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'111001111110,'000100000000,'000100000000,Idempotent
'000001000000,'111001111110,'000100000000,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'000100000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'111001111110,'000010000000,'000010000000,Idempotent
'000001000000,'111001111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'111001111110,'000001000000,'000000000000,Nilpotent
'000000000100,'111001111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'111001111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'111001111110,'000000100000,'000000100000,Idempotent
'000000000100,'111001111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'111001111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'111001111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'111001111110,'000000010000,'000000010000,Idempotent
'000000000100,'111001111110,'000000010000,'000000000000,Regular Zero Divisor
'000100000000,'111001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'111001111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'111001111110,'000000001000,'000000001000,Idempotent
'000000000001,'111001111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'111001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'111001111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'111001111110,'000000000100,'000000000100,Idempotent
'000000000001,'111001111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'111001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'111001111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'111001111110,'000000000010,'000000000010,Idempotent
'000000000001,'111001111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'111001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'111001111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'111001111110,'000000000001,'000000000000,Nilpotent
'100000000000,'100101111110,'100000000000,'100000000000,Idempotent
'010000000000,'100101111110,'010000000000,'010000000000,Idempotent
'001000000000,'100101111110,'001000000000,'001000000000,Idempotent
'000100000000,'100101111110,'000100000000,'000100000000,Idempotent
'100000000000,'100101111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'100101111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000010000000,'000000000000,Nilpotent
'000001000000,'100101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000001000,'100101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'100101111110,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'100101111110,'000001000000,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'100101111110,'000001000000,'000000000000,Nilpotent
'000000001000,'100101111110,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'100101111110,'000001000000,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'100101111110,'000000100000,'000000100000,Idempotent
'000000001000,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000000100,'100101111110,'000000100000,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'010000000000,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'100101111110,'000000010000,'000000010000,Idempotent
'000000001000,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000000100,'100101111110,'000000010000,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'100101111110,'000000001000,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'100101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'100101111110,'000000001000,'000000000000,Nilpotent
'000000000001,'100101111110,'000000001000,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000001000,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'100101111110,'000000000100,'000000000100,Idempotent
'000000000001,'100101111110,'000000000100,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000001000,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'100101111110,'000000000010,'000000000010,Idempotent
'000000000001,'100101111110,'000000000010,'000000000000,Regular Zero Divisor
'100000000000,'100101111110,'000000000001,'000000000000,Regular Zero Divisor
'000100000000,'100101111110,'000000000001,'000000000000,Regular Zero Divisor
'000010000000,'100101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'100101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'100101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'100101111110,'000000000001,'000000000000,Nilpotent
'100000000000,'010101111110,'100000000000,'000000000000,Nilpotent
'000010000000,'010101111110,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'100000000000,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'010101111110,'010000000000,'010000000000,Idempotent
'000010000000,'010101111110,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'010000000000,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'010101111110,'001000000000,'001000000000,Idempotent
'000010000000,'010101111110,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'001000000000,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'010101111110,'000100000000,'000100000000,Idempotent
'000010000000,'010101111110,'000100000000,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'000100000000,'000000000000,Regular Zero Divisor
'010000000000,'010101111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'010101111110,'000010000000,'000010000000,Idempotent
'000001000000,'010101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'010101111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'010101111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'010101111110,'000001000000,'000000000000,Nilpotent
'000000000100,'010101111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'010101111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'010101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'010101111110,'000000100000,'000000100000,Idempotent
'000000000100,'010101111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'010101111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'010101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'010101111110,'000000010000,'000000010000,Idempotent
'000000000100,'010101111110,'000000010000,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'010101111110,'000000001000,'000000000000,Regular Zero Divisor
'000010000000,'010101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'010101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'000000001000,'000000000000,Nilpotent
'000000000001,'010101111110,'000000001000,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'000010000000,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'010101111110,'000000000100,'000000000100,Idempotent
'000000000001,'010101111110,'000000000100,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'000010000000,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'010101111110,'000000000010,'000000000010,Idempotent
'000000000001,'010101111110,'000000000010,'000000000000,Regular Zero Divisor
'100000000000,'010101111110,'000000000001,'000000000000,Regular Zero Divisor
'000100000000,'010101111110,'000000000001,'000000000000,Regular Zero Divisor
'000010000000,'010101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'010101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'010101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'010101111110,'000000000001,'000000000000,Nilpotent
'100000000000,'110101111110,'100000000000,'100000000000,Idempotent
'010000000000,'110101111110,'010000000000,'010000000000,Idempotent
'001000000000,'110101111110,'001000000000,'001000000000,Idempotent
'000100000000,'110101111110,'000100000000,'000100000000,Idempotent
'010000000000,'110101111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'110101111110,'000010000000,'000010000000,Idempotent
'000001000000,'110101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'110101111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'110101111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'110101111110,'000001000000,'000000000000,Nilpotent
'000000000100,'110101111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'110101111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'110101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'110101111110,'000000100000,'000000100000,Idempotent
'000000000100,'110101111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'110101111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'110101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'110101111110,'000000010000,'000000010000,Idempotent
'000000000100,'110101111110,'000000010000,'000000000000,Regular Zero Divisor
'100000000000,'110101111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'110101111110,'000000001000,'000000000000,Regular Zero Divisor
'000010000000,'110101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'110101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'110101111110,'000000001000,'000000000000,Nilpotent
'000000000001,'110101111110,'000000001000,'000000000000,Regular Zero Divisor
'100000000000,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'000010000000,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000001000,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'110101111110,'000000000100,'000000000100,Idempotent
'000000000001,'110101111110,'000000000100,'000000000000,Regular Zero Divisor
'100000000000,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'000010000000,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000001000,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'110101111110,'000000000010,'000000000010,Idempotent
'000000000001,'110101111110,'000000000010,'000000000000,Regular Zero Divisor
'100000000000,'110101111110,'000000000001,'000000000000,Regular Zero Divisor
'000100000000,'110101111110,'000000000001,'000000000000,Regular Zero Divisor
'000010000000,'110101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'110101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000001000,'110101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'110101111110,'000000000001,'000000000000,Nilpotent
'100000000000,'001101111110,'100000000000,'000000000000,Nilpotent
'000010000000,'001101111110,'100000000000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'100000000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'010000000000,'000000000000,Regular Zero Divisor
'010000000000,'001101111110,'010000000000,'010000000000,Idempotent
'000010000000,'001101111110,'010000000000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'010000000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'001000000000,'000000000000,Regular Zero Divisor
'001000000000,'001101111110,'001000000000,'001000000000,Idempotent
'000010000000,'001101111110,'001000000000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'001000000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'000100000000,'000000000000,Regular Zero Divisor
'000100000000,'001101111110,'000100000000,'000100000000,Idempotent
'000010000000,'001101111110,'000100000000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'000100000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'001101111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'001101111110,'000010000000,'000000000000,Nilpotent
'000001000000,'001101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'001101111110,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'001101111110,'000001000000,'000000000000,Regular Zero Divisor
'000010000000,'001101111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'001101111110,'000001000000,'000000000000,Nilpotent
'000000001000,'001101111110,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'001101111110,'000001000000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'000010000000,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'001101111110,'000000100000,'000000100000,Idempotent
'000000001000,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000000100,'001101111110,'000000100000,'000000000000,Regular Zero Divisor
'100000000000,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'010000000000,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'000010000000,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'001101111110,'000000010000,'000000010000,Idempotent
'000000001000,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000000100,'001101111110,'000000010000,'000000000000,Regular Zero Divisor
'000100000000,'001101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'001101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'001101111110,'000000001000,'000000001000,Idempotent
'000000000001,'001101111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'001101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000010000,'001101111110,'000000000100,'000000000000,Regular Zero Divisor
'000000000100,'001101111110,'000000000100,'000000000100,Idempotent
'000000000001,'001101111110,'000000000100,'000000000000,Regular Zero Divisor
'000100000000,'001101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000010000,'001101111110,'000000000010,'000000000000,Regular Zero Divisor
'000000000010,'001101111110,'000000000010,'000000000010,Idempotent
'000000000001,'001101111110,'000000000010,'000000000000,Regular Zero Divisor
'000100000000,'001101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000010000,'001101111110,'000000000001,'000000000000,Regular Zero Divisor
'000000000001,'001101111110,'000000000001,'000000000000,Nilpotent
'100000000000,'101101111110,'100000000000,'100000000000,Idempotent
'010000000000,'101101111110,'010000000000,'010000000000,Idempotent
'001000000000,'101101111110,'001000000000,'001000000000,Idempotent
'000100000000,'101101111110,'000100000000,'000100000000,Idempotent
'100000000000,'101101111110,'000010000000,'000000000000,Regular Zero Divisor
'010000000000,'101101111110,'000010000000,'000000000000,Regular Zero Divisor
'000010000000,'101101111110,'000010000000,'000000000000,Nilpotent
'000001000000,'101101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000001000,'101101111110,'000010000000,'000000000000,Regular Zero Divisor
'000000000100,'101101111110,'000010000000,'000000000000,Regular Zero Divisor
'100000000000,'101101111110,'000001000000,'000000000000,Regular Zero Divisor
'010000000000,'101101111110,'000001000000,'000000000000,Regular Zero Divisor
'000010000000,'101101111110,'000001000000,'000000000000,Regular Zero Divisor
'000001000000,'101101111110,'000001000000,'000000000000,Nilpotent
'000000001000,'101101111110,'000001000000,'000000000000,Regular Zero Divisor
'000000000100,'101101111110,'000001000000,'000000000000,Regular Zero Divisor
'100000000000,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'010000000000,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'000010000000,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'000001000000,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000100000,'101101111110,'000000100000,'000000100000,Idempotent
'000000001000,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'000000000100,'101101111110,'000000100000,'000000000000,Regular Zero Divisor
'100000000000,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'010000000000,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'000010000000,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'000001000000,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000010000,'101101111110,'000000010000,'000000010000,Idempotent
'000000001000,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'000000000100,'101101111110,'000000010000,'000000000000,Regular Zero Divisor
'000100000000,'101101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000010000,'101101111110,'000000001000,'000000000000,Regular Zero Divisor
'000000001000,'101101111110,'000000001000,'000000001000,Idempotent
'000000000001,'101101111110,'000000001000,'000000000000,Regular Zero Divisor
'000100000000,'101101111110,'000000000100,'000000000000,Regular Zero Divisor
